Postcode,Latitude,Longitude
SK8 2,53.3938,-2.2036
SK8 3,53.3735,-2.22455
SK8 4,53.3903,-2.23136
SK8 5,53.3821,-2.19142
SK8 6,53.3705,-2.19953
SK8 7,53.3689,-2.18615
SK8 9,53.3931,-2.21776
SK9 0,53.3282,-2.23136
SK9 1,53.3244,-2.23239
SK9 2,53.3323,-2.21672
SK9 3,53.3483,-2.21544
SK9 4,53.3392,-2.23593
SK9 5,53.3275,-2.24125
SK9 6,53.3201,-2.24624
SK9 7,53.3027,-2.23947
SK10 1,53.2609,-2.1221
SK10 2,53.2715,-2.12337
SK10 3,53.2652,-2.15035
SK10 4,53.2888,-2.15776
SK10 5,53.2909,-2.09865
SK10 9,53.2615,-2.1247
SK11 0,53.2198,-2.10137
SK11 6,53.2583,-2.12711
SK11 7,53.2517,-2.12483
SK11 8,53.2555,-2.14235
SK11 9,53.2433,-2.22485
SK12 1,53.3494,-2.12543
SK12 2,53.3582,-2.03672
SK12 3,53.3656,-2.01164
SK12 4,53.3692,-1.99497
SK12 5,53.3819,-1.95875
SK12 6,53.3262,-1.9212
SK12 7,53.3291,-1.98747
SK13 0,53.4476,-1.98725
SK13 1,53.4656,-1.96819
SK13 2,53.458,-1.97963
SK13 5,53.4324,-1.99369
SK13 6,53.4423,-1.97118
SK13 7,53.4474,-1.94839
SK13 8,53.4416,-1.94642
SK13 9,53.4447,-1.96239
SK14 1,53.4493,-2.07818
SK14 2,53.4527,-2.07509
SK14 3,53.4488,-2.04289
SK14 4,53.4607,-2.07381
SK14 5,53.4417,-2.07268
SK14 6,53.4479,-2.0162
SK14 7,53.4665,-1.96526
SK14 8,53.46,-1.98822
SK14 9,53.4522,-2.07834
SK15 1,53.4859,-2.06398
SK15 2,53.4794,-2.04928
SK15 3,53.4953,-2.03586
SK15 9,53.4838,-2.06111
SK16 4,53.4744,-2.09023
SK16 5,53.471,-2.07292
SK17 0,53.171,-1.87288
SK17 1,53.2624,-1.91228
SK17 6,53.2576,-1.91817
SK17 7,53.261,-1.89917
SK17 8,53.2847,-1.81526
SK17 9,53.2432,-1.88863
SK22 1,53.3847,-1.9944
SK22 2,53.3807,-1.94886
SK22 3,53.3677,-2.01553
SK22 4,53.3713,-2.00467
SK22 9,53.3534,-1.98604
SK23 0,53.3253,-1.91243
SK23 6,53.3395,-1.93743
SK23 7,53.3291,-1.98118
SK23 9,53.3189,-1.9249
SL0 0,51.5323,-0.52062
SL0 1,51.508,-0.544641
SL0 9,51.5127,-0.510602
SL1 0,51.5084,-0.585455
SL1 1,51.5082,-0.588365
SL1 2,51.5073,-0.60172
SL1 3,51.5165,-0.6022
SL1 4,51.5196,-0.619981
SL1 5,51.5144,-0.635645
SL1 6,51.5229,-0.645148
SL1 7,51.5274,-0.651553
SL1 8,51.5403,-0.652917
SL1 9,51.5089,-0.616848
SL2 1,51.5271,-0.613623
SL2 2,51.5322,-0.633244
SL2 3,51.5506,-0.611239
SL2 4,51.5403,-0.585343
SL2 5,51.5157,-0.581149
SL3 0,51.4845,-0.528144
SL3 3,51.5083,-0.584617
SL3 6,51.5281,-0.561889
SL3 7,51.5028,-0.566478
SL3 8,51.5005,-0.547982
SL3 9,51.4864,-0.571549
SL4 1,51.4813,-0.609832
SL4 2,51.4587,-0.605129
SL4 3,51.4763,-0.617815
SL4 4,51.4702,-0.649495
SL4 5,51.4826,-0.633985
SL4 6,51.4928,-0.622335
SL4 9,51.4812,-0.610398
SL5 0,51.3977,-0.637383
SL5 5,51.4018,-0.653424
SL5 7,51.4111,-0.662002
SL5 8,51.4137,-0.689195
SL5 9,51.3977,-0.659065
SL6 0,51.5242,-0.687134
SL6 1,51.5198,-0.717616
SL6 2,51.5048,-0.713445
SL6 3,51.5058,-0.749795
SL6 4,51.5171,-0.738621
SL6 5,51.5272,-0.757104
SL6 6,51.5262,-0.741761
SL6 7,51.5295,-0.724872
SL6 8,51.5271,-0.710875
SL6 9,51.5511,-0.726747
SL7 1,51.5723,-0.769478
SL7 2,51.5693,-0.790825
SL7 3,51.5823,-0.775221
SL7 9,51.5708,-0.775319
SL8 5,51.5779,-0.708954
SL9 0,51.6111,-0.550068
SL9 1,51.5871,-0.55402
SL9 7,51.5802,-0.555861
SL9 8,51.5906,-0.556352
SL9 9,51.603,-0.559568
SL60 1,51.5186,-0.714791
SL95 1,51.4991,-0.538793
SM1 1,51.3647,-0.194677
SM1 2,51.3644,-0.202351
SM1 3,51.3721,-0.187183
SM1 4,51.3636,-0.187652
SM1 9,51.3601,-0.193187
SM2 5,51.3543,-0.189227
SM2 6,51.3541,-0.198251
SM2 7,51.3499,-0.211816
SM3 2,51.3696,-0.1597
SM3 8,51.3629,-0.218114
SM3 9,51.3759,-0.211146
SM4 4,51.392,-0.214851
SM4 5,51.3945,-0.196915
SM4 6,51.3909,-0.189267
SM4 9,51.3973,-0.198942
SM5 1,51.3814,-0.173913
SM5 2,51.3707,-0.163781
SM5 3,51.3604,-0.163789
SM5 4,51.3512,-0.164243
SM5 9,51.3603,-0.152863
SM6 0,51.3578,-0.1517
SM6 6,51.3603,-0.152854
SM6 7,51.3713,-0.152046
SM6 8,51.3625,-0.143121
SM6 9,51.355,-0.138813
SM7 1,51.3237,-0.216396
SM7 2,51.3216,-0.203098
SM7 3,51.3235,-0.183573
SM7 9,51.3218,-0.203151
SN1 1,51.5593,-1.7732
SN1 2,51.5639,-1.76849
SN1 3,51.5542,-1.77218
SN1 4,51.5499,-1.78015
SN1 5,51.558,-1.78084
SN1 7,51.5425,-1.79309
SN2 1,51.573,-1.78298
SN2 2,51.5738,-1.8023
SN2 3,51.5917,-1.80143
SN2 4,51.6118,-1.78945
SN2 5,51.5936,-1.78195
SN2 6,51.5831,-1.76766
SN2 7,51.5859,-1.76295
SN2 8,51.5719,-1.76213
SN2 9,51.5538,-1.73582
SN3 1,51.5499,-1.75932
SN3 2,51.5545,-1.74946
SN3 3,51.5624,-1.748
SN3 4,51.5782,-1.73952
SN3 5,51.5603,-1.72666
SN3 6,51.5478,-1.73129
SN3 9,51.5532,-1.73192
SN4 0,51.5288,-1.74236
SN4 4,51.5323,-1.90025
SN4 6,51.5395,-2.15279
SN4 7,51.534,-1.89663
SN4 8,51.5424,-1.88505
SN4 9,51.5194,-1.80999
SN5 0,51.5801,-1.90256
SN5 1,51.5627,-1.81816
SN5 3,51.5723,-1.85864
SN5 4,51.5876,-1.86133
SN5 5,51.5709,-1.8344
SN5 6,51.558,-1.83821
SN5 7,51.5614,-1.82097
SN5 8,51.5526,-1.82892
SN5 9,51.5756,-1.84868
SN6 6,51.6421,-1.87173
SN6 7,51.6171,-1.71591
SN6 8,51.5871,-1.65503
SN7 7,51.6428,-1.58414
SN7 8,51.6597,-1.54455
SN7 9,51.6588,-1.58234
SN8 1,51.4258,-1.74495
SN8 2,51.4512,-1.65026
SN8 3,51.3612,-1.63378
SN8 4,51.399,-1.76177
SN8 9,51.4197,-1.73362
SN9 1,51.4197,-1.73363
SN9 5,51.3431,-1.76655
SN9 6,51.3086,-1.80467
SN10 1,51.3505,-2.00625
SN10 2,51.3621,-1.98866
SN10 3,51.3451,-1.95535
SN10 4,51.2967,-1.97787
SN10 5,51.3295,-2.00642
SN10 9,51.3528,-1.99676
SN11 0,51.4318,-2.00618
SN11 7,51.4393,-2.00593
SN11 8,51.4393,-1.98352
SN11 9,51.4493,-2.01356
SN12 6,51.3627,-2.12717
SN12 7,51.3767,-2.12815
SN12 8,51.3837,-2.16495
SN12 9,51.3729,-2.13999
SN13 0,51.4342,-2.20072
SN13 7,51.465,-2.1441
SN13 8,51.4179,-2.24375
SN13 9,51.4263,-2.19115
SN14 0,51.4573,-2.13836
SN14 6,51.4996,-2.15412
SN14 7,51.4872,-2.22091
SN14 8,51.4579,-2.2837
SN14 9,51.4148,-2.25198
SN15 1,51.4656,-2.1195
SN15 2,51.4229,-2.09597
SN15 3,51.4544,-2.10699
SN15 4,51.5073,-2.02219
SN15 5,51.5251,-2.06002
SN15 9,51.4627,-2.12776
SN16 0,51.5778,-2.13162
SN16 1,51.546,-1.95416
SN16 9,51.5999,-2.0555
SN17 1,51.5462,-1.84264
SN17 2,51.5462,-1.84265
SN17 3,51.5462,-1.84248
SN17 4,51.5465,-1.84245
SN17 5,51.5465,-1.84245
SN17 6,51.5465,-1.84245
SN17 7,,
SN17 9,,
SN25 1,51.5919,-1.81338
SN25 2,51.6034,-1.81805
SN25 3,51.5849,-1.79714
SN25 4,51.5923,-1.78486
SN25 5,51.5825,-1.75893
SN25 6,51.5979,-1.75386
SN26 7,51.6096,-1.77867
SN26 8,51.6141,-1.79852
SN38 0,51.5563,-1.78266
SN38 1,51.5664,-1.81658
SN38 2,51.5559,-1.7769
SN38 3,51.5571,-1.79314
SN38 4,51.5537,-1.78076
SN38 5,51.5575,-1.77587
SN38 6,51.5564,-1.77494
SN38 7,51.5565,-1.74954
SN38 8,51.5565,-1.76389
SN38 9,51.5404,-1.77669
SN42 7,,
SN86 6,,
SN99 8,51.552,-1.72255
SN99 9,51.559,-1.77733
SO1 0,50.9071,-1.4201
SO1 1,50.9025,-1.39531
SO1 2,50.9183,-1.41128
SO1 3,50.9156,-1.43032
SO1 4,50.922,-1.44617
SO1 5,50.9211,-1.42476
SO1 6,50.9352,-1.43558
SO1 7,50.9456,-1.41092
SO1 8,50.9457,-1.44793
SO1 9,50.9307,-1.46228
SO2 0,50.9137,-1.39654
SO2 1,50.9259,-1.39388
SO2 2,50.9334,-1.366
SO2 3,50.9401,-1.39185
SO2 4,50.9218,-1.37007
SO2 5,50.9179,-1.34703
SO2 6,50.9086,-1.33319
SO2 7,50.9049,-1.36787
SO2 8,50.9017,-1.3468
SO2 9,50.8917,-1.36699
SO3 1,50.9608,-1.19451
SO3 2,50.9274,-1.23551
SO3 3,50.9293,-1.33804
SO3 4,50.9149,-1.302
SO3 5,50.8697,-1.33159
SO3 6,50.8615,-1.2795
SO3 7,50.8787,-1.27722
SO3 8,50.8888,-1.31725
SO3 9,50.852,-1.29132
SO4 0,50.7471,-1.60205
SO4 1,50.8216,-1.37038
SO4 2,50.9152,-1.52993
SO4 3,50.9217,-1.50109
SO4 4,50.9038,-1.47506
SO4 5,50.8601,-1.41314
SO4 6,50.859,-1.39646
SO4 7,50.85,-1.56152
SO4 8,50.7617,-1.54968
SO4 9,50.7576,-1.54591
SO5 0,51.0001,-1.54738
SO5 1,50.9964,-1.38193
SO5 2,50.9855,-1.3745
SO5 3,50.9748,-1.38734
SO5 4,50.9771,-1.35619
SO5 5,50.9666,-1.35895
SO5 6,50.97,-1.32667
SO5 7,50.9649,-1.30107
SO5 8,50.9919,-1.48656
SO5 9,50.9807,-1.44947
SO9 1,50.9119,-1.40509
SO9 2,50.9123,-1.40519
SO9 3,50.9122,-1.40577
SO9 4,50.9105,-1.4087
SO9 5,50.9101,-1.403
SO9 7,50.9157,-1.40893
SO14 0,50.9133,-1.39361
SO14 1,50.906,-1.39663
SO14 2,50.902,-1.40265
SO14 3,50.901,-1.39571
SO14 5,50.9076,-1.38837
SO14 6,50.9183,-1.39836
SO14 7,50.908,-1.40327
SO15 0,50.9166,-1.45327
SO15 1,50.909,-1.421
SO15 2,50.9147,-1.41166
SO15 3,50.9152,-1.4278
SO15 4,50.9177,-1.44352
SO15 5,50.9199,-1.42494
SO15 7,50.9258,-1.42122
SO15 8,50.9176,-1.43502
SO15 9,50.9192,-1.43078
SO16 0,50.9412,-1.46801
SO16 2,50.9376,-1.38672
SO16 3,50.9391,-1.39844
SO16 4,50.9235,-1.44429
SO16 5,50.9354,-1.43821
SO16 6,50.9304,-1.43134
SO16 7,50.9406,-1.41347
SO16 8,50.9417,-1.44622
SO16 9,50.9274,-1.45718
SO17 1,50.926,-1.40216
SO17 2,50.9233,-1.39281
SO17 3,50.9314,-1.39412
SO18 1,50.9221,-1.37607
SO18 2,50.9362,-1.36583
SO18 3,50.9289,-1.34557
SO18 4,50.9207,-1.36763
SO18 5,50.9186,-1.34634
SO18 6,50.9181,-1.35651
SO18 9,50.9168,-1.38862
SO19 0,50.9,-1.34114
SO19 1,50.9001,-1.34568
SO19 2,50.9032,-1.36903
SO19 4,50.9142,-1.36912
SO19 5,50.9126,-1.34791
SO19 6,50.9082,-1.33475
SO19 7,50.9085,-1.36996
SO19 8,50.9044,-1.35432
SO19 9,50.8934,-1.3704
SO20 6,51.1026,-1.45788
SO20 8,51.1291,-1.55343
SO21 1,51.0349,-1.29085
SO21 2,51.0461,-1.35089
SO21 3,51.144,-1.3125
SO21 4,51.0477,-1.34802
SO22 4,51.054,-1.33248
SO22 5,51.0655,-1.33347
SO22 6,51.0774,-1.32991
SO23 0,51.0626,-1.30125
SO23 3,51.0668,-1.29887
SO23 5,51.0676,-1.29734
SO23 6,51.0701,-1.32915
SO23 7,51.0804,-1.3063
SO23 8,51.0635,-1.30863
SO23 9,51.0587,-1.31241
SO24 0,51.0699,-1.13545
SO24 4,51.09,-1.16214
SO24 9,51.0962,-1.16017
SO25 1,51.0676,-1.29735
SO30 0,50.9115,-1.30168
SO30 2,50.9234,-1.29673
SO30 3,50.9282,-1.32949
SO30 4,50.9168,-1.30681
SO30 9,50.9254,-1.30816
SO31 0,50.8715,-1.27362
SO31 1,50.8803,-1.27463
SO31 4,50.8638,-1.31209
SO31 5,50.8754,-1.33661
SO31 6,50.8641,-1.27317
SO31 7,50.8727,-1.28158
SO31 8,50.8848,-1.30907
SO31 9,50.8568,-1.28695
SO32 1,50.9568,-1.22339
SO32 2,50.9335,-1.22254
SO32 3,50.957,-1.15621
SO40 0,50.9178,-1.52411
SO40 2,50.9269,-1.52975
SO40 3,50.9246,-1.49771
SO40 4,50.8965,-1.45707
SO40 7,50.9074,-1.52052
SO40 8,50.92,-1.51057
SO40 9,50.9138,-1.49146
SO41 0,50.7399,-1.59298
SO41 1,50.7576,-1.54387
SO41 3,50.7548,-1.54023
SO41 5,50.7717,-1.52069
SO41 6,50.7771,-1.59594
SO41 8,50.7585,-1.55693
SO41 9,50.759,-1.54494
SO42 7,50.8059,-1.53804
SO43 7,50.8891,-1.58225
SO45 1,50.8232,-1.36829
SO45 2,50.8357,-1.38802
SO45 3,50.854,-1.39642
SO45 4,50.8567,-1.40946
SO45 5,50.8648,-1.41261
SO45 6,50.8677,-1.39895
SO45 9,50.8675,-1.39995
SO50 0,50.977,-1.36682
SO50 4,50.9803,-1.3559
SO50 5,50.9654,-1.35902
SO50 6,50.9741,-1.33571
SO50 7,50.9632,-1.30324
SO50 8,50.9668,-1.31729
SO50 9,50.97,-1.36396
SO51 0,51.017,-1.50997
SO51 1,50.99,-1.49993
SO51 5,50.9883,-1.4806
SO51 6,50.981,-1.5606
SO51 7,50.9955,-1.48395
SO51 8,50.9894,-1.49203
SO51 9,50.9899,-1.46464
SO52 5,,
SO52 7,,
SO52 9,50.9775,-1.4364
SO53 1,50.9918,-1.38299
SO53 2,50.9844,-1.37389
SO53 3,50.9739,-1.38099
SO53 4,50.9811,-1.39073
SO53 5,50.9967,-1.37775
SO97 4,50.9485,-1.36196
SP1 1,51.0716,-1.7876
SP1 2,51.067,-1.7926
SP1 3,51.0806,-1.7923
SP2 0,51.088,-1.86597
SP2 2,51.0618,-1.79458
SP2 7,51.0722,-1.80814
SP2 8,51.0592,-1.80523
SP2 9,51.0812,-1.82725
SP3 4,51.1588,-1.90364
SP3 5,51.0741,-2.01507
SP3 6,51.0705,-2.08373
SP4 0,51.1448,-1.71684
SP4 4,51.0713,-1.8036
SP4 5,51.1889,-1.7357
SP4 6,51.1076,-1.78035
SP4 7,51.1689,-1.77165
SP4 8,51.1907,-1.7878
SP4 9,51.2002,-1.7567
SP5 1,51.0775,-1.66193
SP5 2,50.9956,-1.68875
SP5 3,51.0238,-1.74152
SP5 4,51.0364,-1.82866
SP5 5,50.9946,-1.98974
SP6 1,50.9309,-1.79871
SP6 2,50.9392,-1.7636
SP6 3,50.9378,-1.83789
SP6 9,50.9286,-1.78905
SP7 0,50.982,-2.18745
SP7 7,51.0097,-2.19163
SP7 8,51.0069,-2.19138
SP7 9,51.0241,-2.17662
SP8 4,51.0386,-2.27588
SP8 5,51.034,-2.30679
SP8 9,51.0365,-2.27247
SP9 7,51.2329,-1.66365
SP9 9,51.2319,-1.66853
SP10 1,51.2105,-1.47525
SP10 2,51.2038,-1.4798
SP10 3,51.2098,-1.49724
SP10 4,51.22,-1.48986
SP10 5,51.218,-1.46907
SP10 9,51.2063,-1.48337
SP11 0,51.2636,-1.48866
SP11 6,51.2259,-1.43523
SP11 7,51.1845,-1.50195
SP11 8,51.2009,-1.5682
SP11 9,51.2504,-1.59331
SR1 1,54.9073,-1.38407
SR1 2,54.9069,-1.37234
SR1 3,54.9061,-1.38845
SR2 0,54.8714,-1.37045
SR2 7,54.8986,-1.38963
SR2 8,54.8984,-1.37467
SR2 9,54.8866,-1.37802
SR3 1,54.8847,-1.40594
SR3 2,54.8677,-1.40879
SR3 3,54.8778,-1.43082
SR3 4,54.8865,-1.42816
SR4 0,54.9045,-1.44084
SR4 6,54.9086,-1.41158
SR4 7,54.9026,-1.4065
SR4 8,54.896,-1.43027
SR4 9,54.8923,-1.44705
SR5 1,54.9211,-1.39072
SR5 2,54.9218,-1.40367
SR5 3,54.9191,-1.4466
SR5 4,54.9291,-1.45186
SR5 5,54.9263,-1.42546
SR5 9,54.9157,-1.4146
SR6 0,54.9173,-1.3761
SR6 7,54.9514,-1.38627
SR6 8,54.9341,-1.38149
SR6 9,54.9257,-1.37739
SR7 0,54.8427,-1.36521
SR7 1,54.8376,-1.33507
SR7 7,54.8347,-1.33724
SR7 8,54.8295,-1.3601
SR7 9,54.8181,-1.38941
SR8 1,54.7527,-1.34376
SR8 2,54.7621,-1.35159
SR8 3,54.7857,-1.33861
SR8 4,54.7643,-1.31692
SR8 5,54.7618,-1.33184
SR8 9,54.7661,-1.33839
SR9 9,54.9118,-1.40853
SR43 1,54.9102,-1.42554
SR43 2,,
SR43 3,,
SR88 1,54.7567,-1.33492
SR88 2,54.7567,-1.33492
SS0 0,51.5557,0.685116
SS0 7,51.5399,0.699925
SS0 8,51.5405,0.687512
SS0 9,51.5471,0.69051
SS1 1,51.5382,0.710336
SS1 2,51.5378,0.723464
SS1 3,51.5374,0.751674
SS1 7,,
SS1 9,51.5436,0.712122
SS2 4,51.5464,0.733172
SS2 5,51.5487,0.715154
SS2 6,51.5538,0.701356
SS3 0,51.5563,0.79358
SS3 3,51.5353,0.760739
SS3 8,51.5388,0.782973
SS3 9,51.5348,0.7908
SS4 1,51.5836,0.705396
SS4 2,51.5967,0.763733
SS4 3,51.6052,0.706735
SS4 9,51.5825,0.709087
SS5 4,51.5993,0.657093
SS5 5,51.6087,0.662009
SS5 6,51.6205,0.620261
SS5 9,51.6023,0.656475
SS6 0,51.5845,0.602023
SS6 7,51.582,0.605125
SS6 8,51.5862,0.617728
SS6 9,51.5948,0.597523
SS7 1,51.5571,0.576098
SS7 2,51.5577,0.608027
SS7 3,51.5689,0.5858
SS7 4,51.572,0.5576
SS7 5,51.5592,0.556572
SS7 9,51.5671,0.577135
SS8 0,51.5193,0.573475
SS8 1,51.5226,0.591798
SS8 7,51.5186,0.603038
SS8 8,51.5243,0.603621
SS8 9,51.5259,0.580214
SS9 0,51.547,0.669773
SS9 1,51.544,0.661366
SS9 2,51.5457,0.643102
SS9 3,51.5505,0.650154
SS9 4,51.5602,0.650334
SS9 5,51.5678,0.653358
SS11 7,51.623,0.530961
SS11 8,51.6112,0.540234
SS11 9,51.6141,0.524093
SS12 0,51.6085,0.512416
SS12 9,51.6036,0.527508
SS13 1,51.5818,0.507585
SS13 2,51.5712,0.517715
SS13 3,51.5691,0.499906
SS14 0,51.571,0.459533
SS14 1,51.5702,0.471463
SS14 2,51.5765,0.469807
SS14 3,51.5821,0.480908
SS14 9,51.5817,0.473521
SS15 4,51.5861,0.437713
SS15 5,51.5741,0.435393
SS15 6,51.5761,0.416838
SS16 4,51.5621,0.482641
SS16 5,51.5634,0.452173
SS16 6,51.5643,0.415576
SS17 0,51.5101,0.424379
SS17 1,51.5253,0.448075
SS17 7,51.5246,0.445569
SS17 8,51.5268,0.427615
SS17 9,51.5287,0.46775
SS22 7,51.5538,0.71233
SS22 8,51.557,0.706813
SS99 0,51.5402,0.719878
SS99 1,51.5462,0.706076
SS99 2,51.5491,0.711554
SS99 3,51.5504,0.711628
SS99 4,51.5482,0.711493
SS99 5,51.5478,0.711276
SS99 6,51.5529,0.70712
SS99 7,51.5421,0.718068
SS99 8,51.5474,0.712367
SS99 9,51.5422,0.717731
ST1 1,53.0234,-2.17637
ST1 2,53.0272,-2.17029
ST1 3,53.0196,-2.17045
ST1 4,53.0192,-2.18374
ST1 5,53.0254,-2.18563
ST1 6,53.0339,-2.163
ST2 0,53.0119,-2.12829
ST2 7,53.0495,-2.14277
ST2 8,53.0321,-2.13881
ST2 9,53.0199,-2.14143
ST3 1,52.9887,-2.1294
ST3 2,52.9857,-2.14663
ST3 3,52.9728,-2.15597
ST3 4,52.9785,-2.13127
ST3 5,52.9905,-2.11671
ST3 6,52.9853,-2.09662
ST3 7,52.9677,-2.10436
ST3 9,52.981,-2.11589
ST4 1,53.0047,-2.18332
ST4 2,53.0077,-2.17117
ST4 3,52.9965,-2.15326
ST4 4,52.9961,-2.18093
ST4 5,52.9962,-2.19587
ST4 6,53.0028,-2.20712
ST4 7,53.0085,-2.19488
ST4 8,52.972,-2.18676
ST4 9,53.0077,-2.17898
ST5 0,53.0251,-2.21851
ST5 1,53.0114,-2.22387
ST5 2,53.0091,-2.23594
ST5 3,52.9964,-2.23189
ST5 4,52.9864,-2.23177
ST5 5,52.9823,-2.28924
ST5 6,53.019,-2.26675
ST5 7,53.0409,-2.25039
ST5 8,53.0356,-2.22966
ST5 9,53.0233,-2.23347
ST6 1,53.05,-2.18258
ST6 2,53.0406,-2.18562
ST6 3,53.0416,-2.2
ST6 4,53.0496,-2.20816
ST6 5,53.0659,-2.21378
ST6 6,53.0681,-2.19624
ST6 7,53.0577,-2.1873
ST6 8,53.0664,-2.1567
ST6 9,53.0542,-2.20559
ST7 1,53.0809,-2.2554
ST7 2,53.0958,-2.30664
ST7 3,53.1066,-2.26075
ST7 4,53.0912,-2.22434
ST7 8,53.051,-2.29713
ST7 9,53.0861,-2.25874
ST8 6,53.1153,-2.17605
ST8 7,53.1155,-2.16148
ST8 9,53.1156,-2.17398
ST9 0,53.0258,-2.09241
ST9 9,53.0695,-2.11382
ST10 1,52.9839,-1.98677
ST10 2,53.0186,-1.98485
ST10 3,53.0268,-1.8929
ST10 4,52.9531,-1.95541
ST10 9,52.9868,-1.98603
ST11 9,52.9672,-2.06827
ST12 9,52.9539,-2.17237
ST13 5,53.1026,-2.0238
ST13 6,53.1091,-2.01628
ST13 7,53.0783,-1.99161
ST13 8,53.1138,-2.04145
ST13 9,53.1064,-2.02578
ST14 5,52.9361,-1.87081
ST14 7,52.9029,-1.87437
ST14 8,52.8867,-1.86376
ST14 9,52.8979,-1.86587
ST15 0,52.8945,-2.16923
ST15 8,52.9051,-2.13547
ST15 9,52.886,-2.15058
ST16 1,52.8171,-2.13366
ST16 2,52.8079,-2.12022
ST16 3,52.813,-2.10788
ST16 9,52.8033,-2.12226
ST17 0,52.7857,-2.07135
ST17 4,52.7933,-2.10296
ST17 9,52.7895,-2.1254
ST18 0,52.8239,-2.03189
ST18 9,52.7992,-2.16594
ST19 5,52.7249,-2.1115
ST19 9,52.708,-2.18561
ST20 0,52.7988,-2.25505
ST21 6,52.8683,-2.26201
ST55 9,53.016,-2.25
SW1A 0,51.4963,-0.128616
SW1A 1,51.5026,-0.139056
SW1A 2,51.5017,-0.127961
SW1E 5,51.4967,-0.141112
SW1E 6,51.4969,-0.139111
SW1H 0,51.497,-0.135106
SW1H 9,51.4984,-0.133797
SW1P 1,51.4868,-0.136567
SW1P 2,51.4938,-0.133733
SW1P 3,51.4955,-0.1303
SW1P 4,51.4918,-0.131309
SW1P 9,51.4812,-0.13582
SW1V 1,51.4933,-0.141079
SW1V 2,51.4913,-0.136996
SW1V 3,51.4881,-0.137595
SW1V 4,51.4902,-0.142746
SW1W 0,51.4954,-0.144592
SW1W 8,51.4912,-0.150472
SW1W 9,51.4936,-0.147259
SW1X 0,51.4963,-0.157436
SW1X 1,51.4989,-0.148732
SW1X 7,51.4993,-0.151743
SW1X 8,51.497,-0.151272
SW1X 9,51.4966,-0.155322
SW1Y 4,51.5057,-0.134188
SW1Y 5,51.5046,-0.13431
SW1Y 6,51.5052,-0.137326
SW2 1,51.456,-0.117369
SW2 2,51.4504,-0.116629
SW2 3,51.4437,-0.117656
SW2 4,51.4463,-0.126968
SW2 5,51.4562,-0.123431
SW2 9,51.4543,-0.122229
SW3 1,51.4955,-0.163977
SW3 2,51.4926,-0.164936
SW3 3,51.49,-0.16639
SW3 4,51.4868,-0.161762
SW3 5,51.4851,-0.168587
SW3 6,51.4877,-0.170736
SW3 9,51.4633,-0.139052
SW4 0,51.4643,-0.14267
SW4 4,51.4633,-0.139087
SW4 6,51.4675,-0.133257
SW4 7,51.4619,-0.132763
SW4 8,51.4543,-0.13528
SW4 9,51.458,-0.142152
SW5 0,51.4905,-0.187971
SW5 5,51.4847,-0.183626
SW5 9,51.4894,-0.19151
SW6 1,51.4822,-0.197134
SW6 2,51.4748,-0.190049
SW6 3,51.4721,-0.199589
SW6 4,51.4756,-0.200581
SW6 5,51.4771,-0.203017
SW6 6,51.4781,-0.211476
SW6 7,51.4809,-0.204983
SW6 9,51.4793,-0.198384
SW7 1,51.4998,-0.169308
SW7 2,51.4968,-0.174373
SW7 3,51.4928,-0.176704
SW7 4,51.4956,-0.182151
SW7 5,51.497,-0.179586
SW7 7,,
SW7 9,51.498,-0.174527
SW8 1,51.4791,-0.122944
SW8 2,51.4766,-0.129391
SW8 3,51.4709,-0.144345
SW8 4,51.4763,-0.138212
SW8 5,51.4801,-0.134544
SW8 9,51.4757,-0.130373
SW9 0,51.4726,-0.115447
SW9 1,51.4687,-0.113582
SW9 6,51.4741,-0.109918
SW9 7,51.4681,-0.109976
SW9 8,51.4633,-0.112129
SW9 9,51.4676,-0.120351
SW10 0,51.4818,-0.181634
SW10 1,51.4848,-0.18363
SW10 9,51.4858,-0.184353
SW11 1,51.4624,-0.167299
SW11 2,51.4657,-0.170674
SW11 3,51.4704,-0.171334
SW11 4,51.4738,-0.161836
SW11 5,51.4673,-0.158766
SW11 6,51.4578,-0.163128
SW11 7,51.482,-0.13442
SW11 8,51.4818,-0.1449
SW11 9,51.4645,-0.164499
SW12 0,51.4459,-0.142502
SW12 2,51.4464,-0.151517
SW12 8,51.4473,-0.155719
SW12 9,51.4452,-0.149152
SW13 0,51.4699,-0.252046
SW13 1,,
SW13 3,51.4693,-0.266101
SW13 8,51.4806,-0.238635
SW13 9,51.4778,-0.246641
SW14 7,51.4658,-0.271006
SW14 8,51.4666,-0.263163
SW14 9,51.4693,-0.266097
SW15 1,51.4645,-0.220427
SW15 2,51.4596,-0.212866
SW15 3,51.4501,-0.229811
SW15 4,51.4504,-0.240019
SW15 5,51.4591,-0.23893
SW15 6,51.46,-0.224434
SW15 9,51.4604,-0.218573
SW16 1,51.4321,-0.133275
SW16 2,51.4306,-0.12413
SW16 3,51.4205,-0.120334
SW16 4,51.4116,-0.125719
SW16 5,51.4181,-0.134002
SW16 6,51.4252,-0.138104
SW16 9,51.4309,-0.130689
SW17 0,51.4303,-0.174656
SW17 1,51.4286,-0.165599
SW17 6,51.4296,-0.153749
SW17 7,51.4357,-0.163747
SW17 8,51.4311,-0.160058
SW17 9,51.4244,-0.162618
SW18 1,51.4574,-0.193894
SW18 2,51.4534,-0.185942
SW18 3,51.446,-0.183012
